Volcano_ID,Volcano_Name,Volcano_Image,Volcano_Type,Country,epoch_period,Latitude,Longitude,price,quantity
1935,San Diego,https://volcano.si.edu/gallery/photos/GVP-07378.jpg,Volcanic field,El Salvador,holocene,14.27N,89.48W,100,99
1936,San Diego,https://volcano.si.edu/includes/images/noimage.jpg,Maar,Colombia,pleistocene,5.65N,74.961W,100,99
1937,San Felix,https://volcano.si.edu/gallery/photos/GVP-08522.jpg,Shield,Chile,pleistocene,26.294S,80.112W,100,99
1938,San Francisco,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,26.919S,68.263W,100,99
1939,San Francisco Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-03377.jpg,Pyroclastic cone,United States,holocene,35.347N,111.678W,100,99
1940,San Ignacio Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-10216.jpg,Volcanic field,Mexico,pleistocene,27.633N,113.05W,100,99
1941,San Jacinto  Cerro,https://volcano.si.edu/gallery/photos/GVP-08464.jpg,Stratovolcano,Nicaragua,pleistocene,12.37N,86.02W,100,99
1942,San Joaquin,https://volcano.si.edu/gallery/photos/GVP-11731.jpg,Shield,Equatorial Guinea,holocene,3.35N,8.63E,100,99
1943,San Jose,https://volcano.si.edu/gallery/photos/GVP-06924.jpg,Stratovolcano(es),Chile,holocene,33.789S,69.895W,100,99
1944,San Juan,https://volcano.si.edu/gallery/photos/GVP-07984.jpg,Stratovolcano(es),Mexico,pleistocene,21.47N,104.97W,100,99
1945,San Juan,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Dominican Republic,pleistocene,18.87N,71.33W,100,99
1946,San Luis  Isla,https://volcano.si.edu/gallery/photos/GVP-10203.jpg,Tuff cone,Mexico,holocene,29.97N,114.4W,100,99
1947,San Martin,https://volcano.si.edu/gallery/photos/GVP-03806.jpg,Shield,Mexico,holocene,18.57N,95.2W,100,99
1948,San Martin Pajapan,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Mexico,pleistocene,18.303N,94.73W,100,99
1949,San Miguel,https://volcano.si.edu/gallery/photos/GVP-07202.jpg,Stratovolcano,El Salvador,holocene,13.434N,88.269W,100,99
1950,San Miguel  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Costa Rica,pleistocene,10.022N,84.708W,100,99
1951,San Pablo Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-01868.jpg,Stratovolcano,Philippines,holocene,14.12N,121.3E,100,99
1952,San Pedro,https://volcano.si.edu/gallery/photos/GVP-07985.jpg,Caldera,Mexico,pleistocene,21.17N,104.73W,100,99
1953,San Pedro,https://volcano.si.edu/gallery/photos/GVP-07859.jpg,Stratovolcano,Guatemala,pleistocene,14.656N,91.267W,100,99
1954,San Pedro-Pellado,https://volcano.si.edu/gallery/photos/GVP-06880.jpg,Stratovolcano(es),Chile,holocene,35.989S,70.849W,100,99
1955,San Pedro-San Pablo,https://volcano.si.edu/gallery/photos/GVP-06879.jpg,Stratovolcano(es),Chile,pleistocene,21.888S,68.391W,100,99
1956,San Quintin Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-03622.jpg,Pyroclastic cone(s),Mexico,pleistocene,30.467N,116.012W,100,99
1957,San Salvador,https://volcano.si.edu/gallery/photos/GVP-07349.jpg,Stratovolcano,El Salvador,holocene,13.734N,89.294W,100,99
1958,San Sebastian Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Mexico,pleistocene,20.83N,104.82W,100,99
1959,San Venanzo,https://volcano.si.edu/includes/images/noimage.jpg,Maar,Italy,pleistocene,42.85N,12.28E,100,99
1960,San Vicente,https://volcano.si.edu/gallery/photos/GVP-04059.jpg,Stratovolcano,El Salvador,holocene,13.595N,88.837W,100,99
1961,Sanbesan,https://volcano.si.edu/gallery/photos/GVP-08674.jpg,Stratovolcano,Japan,holocene,35.141N,132.622E,100,99
1962,Sand Mountain Field,https://volcano.si.edu/gallery/photos/GVP-08868.jpg,Pyroclastic cone(s),United States,holocene,44.38N,121.93W,100,99
1963,Sanford,https://volcano.si.edu/gallery/photos/GVP-05204.jpg,Shield,United States,pleistocene,62.213N,144.13W,100,99
1964,Sanganguey,https://volcano.si.edu/gallery/photos/GVP-05534.jpg,Stratovolcano,Mexico,holocene,21.45N,104.73W,100,99
1965,Sangay,https://volcano.si.edu/gallery/photos/GVP-04490.jpg,Stratovolcano,Ecuador,holocene,2.005S,78.341W,100,99
1966,Sangay,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Philippines,pleistocene,13.52N,123.53E,100,99
1967,Sangeang Api,https://volcano.si.edu/gallery/photos/GVP-00803.jpg,Complex,Indonesia,holocene,8.2S,119.07E,100,99
1968,Sangenges,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,8.58S,117.122E,100,99
1969,Sanggabuana,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,6.58S,107.22E,100,99
1970,Sano  Wai,https://volcano.si.edu/gallery/photos/GVP-06388.jpg,Caldera,Indonesia,holocene,8.724S,119.986E,100,99
1971,Santa Ana,https://volcano.si.edu/gallery/photos/GVP-04042.jpg,Stratovolcano,El Salvador,holocene,13.853N,89.63W,100,99
1972,Santa Clara,https://volcano.si.edu/gallery/photos/GVP-04576.jpg,Volcanic field,United States,pleistocene,37.257N,113.625W,100,99
1973,Santa Cruz,https://volcano.si.edu/gallery/photos/GVP-11698.jpg,Shield,Ecuador,holocene,0.62S,90.33W,100,99
1974,Santa Cruz,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ecuador,pleistocene,0.648S,78.631W,100,99
1975,Santa Fe,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Ecuador,pleistocene,0.806S,90.07W,100,99
1976,Santa Isabel,https://volcano.si.edu/gallery/photos/GVP-11114.jpg,Shield,Equatorial Guinea,holocene,3.588N,8.762E,100,99
1977,Santa Isabel,https://volcano.si.edu/gallery/photos/GVP-04366.jpg,Shield,Colombia,holocene,4.818N,75.365W,100,99
1978,Santa Maria,https://volcano.si.edu/gallery/photos/GVP-07811.jpg,Stratovolcano,Guatemala,holocene,14.757N,91.552W,100,99
1979,Santa Maria del Oro,https://volcano.si.edu/gallery/photos/GVP-09999.jpg,Maar,Mexico,pleistocene,21.371N,104.571W,100,99
1980,Santa Rosa,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Colombia,pleistocene,4.8N,75.458W,100,99
1981,Santiago,https://volcano.si.edu/gallery/photos/GVP-04749.jpg,Shield,Ecuador,holocene,0.22S,90.77W,100,99
1982,Santiago  Cerro,https://volcano.si.edu/gallery/photos/GVP-07755.jpg,Volcanic field,Guatemala,holocene,14.33N,89.87W,100,99
1983,Santo Antao,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Cape Verde,pleistocene,17.07N,25.17W,100,99
1984,Santo Domingo Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-07970.jpg,Maar(s),Mexico,pleistocene,22.83N,100.08W,100,99
1985,Santo Tomas,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Philippines,pleistocene,16.33N,120.55E,100,99
1986,Santo Tomas,https://volcano.si.edu/gallery/photos/GVP-07841.jpg,Stratovolcano(es),Guatemala,pleistocene,14.71N,91.479W,100,99
1987,Santorini,https://volcano.si.edu/gallery/photos/GVP-00106.jpg,Shield(s),Greece,holocene,36.404N,25.396E,100,99
1988,Sao Jorge,https://volcano.si.edu/gallery/photos/GVP-12004.jpg,Fissure vent,Portugal,holocene,38.65N,28.08W,100,99
1989,Sao Nicolau,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Cape Verde,pleistocene,16.62N,24.35W,100,99
1990,Sao Tome,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Sao Tome and Principe,pleistocene,0.2N,6.58E,100,99
1991,Sao Vicente,https://volcano.si.edu/gallery/photos/GVP-12553.jpg,Stratovolcano,Cape Verde,pleistocene,16.85N,24.97W,100,99
1992,Sapporo,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Japan,pleistocene,42.898N,141.204E,100,99
1993,Sara Sara,https://volcano.si.edu/gallery/photos/GVP-12338.jpg,Stratovolcano,Peru,holocene,15.33S,73.45W,100,99
1994,Sarigan,https://volcano.si.edu/gallery/photos/GVP-10590.jpg,Stratovolcano,United States,holocene,16.708N,145.78E,100,99
1995,Sarik-Gajah,https://volcano.si.edu/gallery/photos/GVP-12600.jpg,Pyroclastic cone(s),Indonesia,holocene,0.074N,100.189E,100,99
1996,Sarychev Peak,https://volcano.si.edu/gallery/photos/GVP-12118.jpg,Stratovolcano,Russia,holocene,48.092N,153.2E,100,99
1997,Sashiusudake [Baransky],https://volcano.si.edu/gallery/photos/GVP-10876.jpg,Stratovolcano,Japan,holocene,45.1N,148.019E,100,99
1998,Satah Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Canada,pleistocene,52.417N,124.617W,100,99
1999,Satsuma Maruyama,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Japan,pleistocene,31.799N,130.411E,100,99
2000,Saunders,https://volcano.si.edu/gallery/photos/GVP-10994.jpg,Stratovolcano,United Kingdom,holocene,57.8S,26.483W,100,99
2001,Savai'i,https://volcano.si.edu/gallery/photos/GVP-11915.jpg,Shield,Samoa,holocene,13.612S,172.525W,100,99
2002,Savan,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,52.21N,157.28E,100,99
2003,Savo,https://volcano.si.edu/gallery/photos/GVP-10596.jpg,Stratovolcano,Solomon Islands,holocene,9.13S,159.82E,100,99
2004,Savonovski River Cluster,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),United States,pleistocene,58.55N,154.5W,100,99
2005,Sawad  Harra Es-,https://volcano.si.edu/gallery/photos/GVP-12586.jpg,Volcanic field,Yemen,holocene,13.58N,46.12E,100,99
2006,Sawal,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,7.18S,108.27E,100,99
2007,Schmidt,https://volcano.si.edu/gallery/photos/GVP-10686.jpg,Shield,Russia,pleistocene,54.92N,160.63E,100,99
2008,Scott Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,44.241N,121.915W,100,99
2009,Seal Nunataks Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-06213.jpg,Pyroclastic cone(s),Antarctica,pleistocene,65.03S,60.05W,100,99
2010,Seamount JF6,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Chile,pleistocene,33.427S,76.87W,100,99
2011,Seamount X,https://volcano.si.edu/gallery/photos/GVP-11864.jpg,Submarine,United States,holocene,13.25N,144.02E,100,99
2012,Sedakeling,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,7.12S,108.03E,100,99
2013,Sedanka Lava Field,https://volcano.si.edu/gallery/photos/GVP-12631.jpg,Volcanic field,Russia,holocene,57.317N,160.067E,100,99
2014,Segererua Plateau,https://volcano.si.edu/gallery/photos/GVP-11739.jpg,Pyroclastic cone(s),Kenya,holocene,1.57N,37.9E,100,99
2015,Seguam,https://volcano.si.edu/gallery/photos/GVP-09469.jpg,Stratovolcano(es),United States,holocene,52.315N,172.51W,100,99
2016,Segula,https://volcano.si.edu/gallery/photos/GVP-11996.jpg,Stratovolcano,United States,holocene,52.015N,178.136E,100,99
2017,Sekincau Belirang,https://volcano.si.edu/gallery/photos/GVP-12602.jpg,Caldera(s),Indonesia,holocene,5.107S,104.317E,100,99
2018,Sekita,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano?,Japan,pleistocene,36.974N,138.386E,100,99
2019,Selawik Hills,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),United States,pleistocene,66.033N,160.067W,100,99
2020,Sellandafjall,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,65.42N,17.03W,100,99
2021,Selokaki,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,7.83S,112.35E,100,99
2022,Sembuang  Gunung,https://volcano.si.edu/includes/images/noimage.jpg,Explosion crater,Indonesia,pleistocene,4.62N,97.42E,100,99
2023,Semeru,https://volcano.si.edu/gallery/photos/GVP-00736.jpg,Stratovolcano,Indonesia,holocene,8.108S,112.922E,100,99
2024,Semisopochnoi,https://volcano.si.edu/gallery/photos/GVP-09492.jpg,Stratovolcano,United States,holocene,51.93N,179.58E,100,99
2025,Sendai,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Japan,pleistocene,31.731N,130.451E,100,99
2026,Sengoku,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Japan,pleistocene,34.186N,131.76E,100,99
2027,Sentinel Plain,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,32.8N,113.2W,100,99
2028,Septentrional Chain,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),France,pleistocene,16.23N,61.72W,100,99
2029,Seraja,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,8.377S,115.654E,100,99
2030,Serdan-Oriental,https://volcano.si.edu/gallery/photos/GVP-07655.jpg,Tuff cone(s),Mexico,holocene,19.27N,97.47W,100,99
2031,Sergief,https://volcano.si.edu/gallery/photos/GVP-11487.jpg,Stratovolcano,United States,pleistocene,52.05N,174.95W,100,99
2032,Serua,https://volcano.si.edu/gallery/photos/GVP-11979.jpg,Stratovolcano,Indonesia,holocene,6.312S,130.017E,100,99
2033,Sessagara,https://volcano.si.edu/gallery/photos/GVP-12594.jpg,Pyroclastic cone(s),Papua New Guinea,holocene,9.48S,149.13E,100,99
2034,Sete Cidades,https://volcano.si.edu/gallery/photos/GVP-11287.jpg,Stratovolcano,Portugal,holocene,37.865N,25.785W,100,99
2035,Seulawah Agam,https://volcano.si.edu/gallery/photos/GVP-11984.jpg,Stratovolcano,Indonesia,holocene,5.448N,95.658E,100,99
2036,Seulawah Inong,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,5.43N,95.77E,100,99
2037,Severny,https://volcano.si.edu/gallery/photos/GVP-11785.jpg,Shield,Russia,holocene,58.28N,160.87E,100,99
2038,Shahsavaran,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Iran,pleistocene,28.152N,59.281E,100,99
2039,Shamiram Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Armenia,pleistocene,40.2N,44.15E,100,99
2040,Sharat Kovakab,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Syria,holocene,36.536N,40.858E,100,99
2041,Shari,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,43.763N,144.722E,100,99
2042,Shasta,https://volcano.si.edu/gallery/photos/GVP-03210.jpg,Stratovolcano,United States,holocene,41.409N,122.193W,100,99
2043,Sheldon-Antelope,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,41.8N,119.1W,100,99
2044,Shemodogan,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,52.918N,157.72E,100,99
2045,Shepard Island,https://volcano.si.edu/includes/images/noimage.jpg,Tuff cone(s),Antarctica,pleistocene,74.424S,132.55W,100,99
2046,Shestakov,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Russia,pleistocene,49.75N,154.75E,100,99
2047,Sheveluch,https://volcano.si.edu/gallery/photos/GVP-02524.jpg,Stratovolcano,Russia,holocene,56.653N,161.36E,100,99
2048,Shiga,https://volcano.si.edu/gallery/photos/GVP-10568.jpg,Shield(s),Japan,holocene,36.688N,138.519E,100,99
2049,Shiitokoro,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Japan,pleistocene,43.61N,143.184E,100,99
2050,Shikaribetsu Group,https://volcano.si.edu/gallery/photos/GVP-07020.jpg,Lava dome(s),Japan,pleistocene,43.267N,143.1E,100,99
2051,Shikotsu,https://volcano.si.edu/gallery/photos/GVP-02225.jpg,Caldera,Japan,holocene,42.688N,141.38E,100,99
2052,Shikuma,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Japan,pleistocene,34.098N,131.761E,100,99
2053,Shirataka,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,38.22N,140.176E,100,99
2054,Shiretoko,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,44.23N,145.278E,100,99
2055,Shiretoko-Iozan,https://volcano.si.edu/gallery/photos/GVP-10572.jpg,Stratovolcano,Japan,holocene,44.133N,145.161E,100,99
2056,Shiribetsu,https://volcano.si.edu/gallery/photos/GVP-09607.jpg,Stratovolcano,Japan,pleistocene,42.767N,140.916E,100,99
2057,Shirinki,https://volcano.si.edu/gallery/photos/GVP-02269.jpg,Stratovolcano,Russia,holocene,50.2N,154.98E,100,99
2058,Shirouma-Oike,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,36.786N,137.802E,100,99
2059,Shish,https://volcano.si.edu/includes/images/noimage.jpg,Cone,Russia,pleistocene,55.75N,161.18E,100,99
2060,Shishaldin,https://volcano.si.edu/gallery/photos/GVP-05369.jpg,Stratovolcano,United States,holocene,54.756N,163.97W,100,99
2061,Shisheika,https://volcano.si.edu/gallery/photos/GVP-12060.jpg,Lava dome,Russia,holocene,57.153N,161.09E,100,99
2062,Shishel,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,57.45N,160.37E,100,99
2063,Shlen,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,57.48N,159.57E,100,99
2064,Shombole,https://volcano.si.edu/includes/images/noimage.jpg,Cone,Kenya,pleistocene,2.131S,36.1E,100,99
2065,Sibualbuali,https://volcano.si.edu/gallery/photos/GVP-04505.jpg,Stratovolcano,Indonesia,holocene,1.556N,99.255E,100,99
2066,Sierpe  Lomas de,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),Costa Rica,pleistocene,10.376N,83.545W,100,99
2067,Siete Orejas,https://volcano.si.edu/gallery/photos/GVP-07913.jpg,Stratovolcano,Guatemala,pleistocene,14.82N,91.62W,100,99
2068,Sifford Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,40.416N,121.412W,100,99
2069,Sigurd,https://volcano.si.edu/includes/images/noimage.jpg,Explosion crater,Norway,pleistocene,79.17N,13.5E,100,99
2070,Silali,https://volcano.si.edu/gallery/photos/GVP-10039.jpg,Shield,Kenya,holocene,1.15N,36.23E,100,99
2071,Silay,https://volcano.si.edu/gallery/photos/GVP-12296.jpg,Stratovolcano,Philippines,holocene,10.77N,123.23E,100,99
2072,Silent II East,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,35.21S,178.978E,100,99
2073,Silent II West,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,35.169S,178.902E,100,99
2074,Silver Creek,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,43.4N,119.5W,100,99
2075,Silver Hills,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United Kingdom,pleistocene,16.81N,62.194W,100,99
2076,Silver Lake Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-11893.jpg,Volcanic field,United States,pleistocene,40.731N,121.841W,100,99
2077,Silverthrone,https://volcano.si.edu/gallery/photos/GVP-12647.jpg,Caldera,Canada,holocene,51.43N,126.3W,100,99
2078,Simacak  Uruk,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,3.237N,98.433E,100,99
2079,Simbo,https://volcano.si.edu/gallery/photos/GVP-11763.jpg,Stratovolcano(es),Solomon Islands,holocene,8.292S,156.52E,100,99
2080,Simbolon,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,3.02N,98.9E,100,99
2081,Simcoe,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,46.1N,120.9W,100,99
2082,Sinabung,https://volcano.si.edu/gallery/photos/GVP-00530.jpg,Stratovolcano,Indonesia,holocene,3.17N,98.392E,100,99
2083,Sinarka,https://volcano.si.edu/gallery/photos/GVP-12465.jpg,Stratovolcano,Russia,holocene,48.873N,154.182E,100,99
2084,Sincholagua,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ecuador,pleistocene,0.534S,78.371W,100,99
2085,Singkut,https://volcano.si.edu/gallery/photos/GVP-00522.jpg,Caldera(s),Indonesia,holocene,3.248N,98.501E,100,99
2086,Singu Plateau,https://volcano.si.edu/gallery/photos/GVP-12609.jpg,Fissure vent(s),Burma (Myanmar),pleistocene,22.7N,95.98E,100,99
2087,Singuil  Cerro,https://volcano.si.edu/gallery/photos/GVP-07367.jpg,Pyroclastic cone(s),El Salvador,holocene,14.054N,89.631W,100,99
2088,Sinker Butte,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,43.25N,116.62W,100,99
2089,Siple,https://volcano.si.edu/gallery/photos/GVP-11096.jpg,Shield,Antarctica,pleistocene,73.43S,126.67W,100,99
2090,Sirung,https://volcano.si.edu/gallery/photos/GVP-01244.jpg,Complex,Indonesia,holocene,8.508S,124.13E,100,99
2091,Sisa,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.13S,142.73E,100,99
2092,Skalistiy,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,52.02N,157.18E,100,99
2093,Skalistiy,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Russia,pleistocene,53.72N,159.22E,100,99
2094,Skookum Creek,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United States,pleistocene,62.4N,143.147W,100,99
2095,Slamet,https://volcano.si.edu/gallery/photos/GVP-06323.jpg,Stratovolcano,Indonesia,holocene,7.242S,109.208E,100,99
2096,Smelter Knolls,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United States,pleistocene,39.434N,112.857W,100,99
2097,Snaefell,https://volcano.si.edu/gallery/photos/GVP-12667.jpg,Stratovolcano,Iceland,holocene,64.798N,15.56W,100,99
2098,Snaefellsjokull,https://volcano.si.edu/gallery/photos/GVP-05767.jpg,Stratovolcano,Iceland,holocene,64.8N,23.783W,100,99
2099,Snegovoy,https://volcano.si.edu/gallery/photos/GVP-12308.jpg,Shield,Russia,pleistocene,58.2N,160.97E,100,99
2100,Snezhniy,https://volcano.si.edu/gallery/photos/GVP-12637.jpg,Shield,Russia,pleistocene,58.02N,160.8E,100,99
2101,Snoul,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Cambodia,pleistocene,12.1N,106.4E,100,99
2102,Snow Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,40.763N,121.798W,100,99
2103,Snowy Mountain,https://volcano.si.edu/gallery/photos/GVP-09509.jpg,Stratovolcano(es),United States,holocene,58.336N,154.682W,100,99
2104,Soche,https://volcano.si.edu/gallery/photos/GVP-12334.jpg,Stratovolcano,Ecuador,holocene,0.552N,77.58W,100,99
2105,Socompa,https://volcano.si.edu/gallery/photos/GVP-06891.jpg,Stratovolcano,Chile,holocene,24.396S,68.246W,100,99
2106,Socorro,https://volcano.si.edu/gallery/photos/GVP-10009.jpg,Shield,Mexico,holocene,18.78N,110.95W,100,99
2107,Soda Lakes,https://volcano.si.edu/gallery/photos/GVP-11807.jpg,Maar(s),United States,holocene,39.53N,118.87W,100,99
2108,Sodore,https://volcano.si.edu/gallery/photos/GVP-11164.jpg,Pyroclastic cone(s),Ethiopia,holocene,8.43N,39.35E,100,99
2109,Sofugan,https://volcano.si.edu/gallery/photos/GVP-11789.jpg,Stratovolcano,Japan,holocene,29.794N,140.342E,100,99
2110,Sokol,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Russia,pleistocene,55.2N,160.52E,100,99
2111,Solander Island,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,New Zealand,pleistocene,46.55S,166.87E,100,99
2112,Solimana,https://volcano.si.edu/gallery/photos/GVP-04761.jpg,Stratovolcano,Peru,pleistocene,15.4S,72.9W,100,99
2113,Sollipulli,https://volcano.si.edu/gallery/photos/GVP-11251.jpg,Caldera,Chile,holocene,38.97S,71.52W,100,99
2114,Solo  El,https://volcano.si.edu/gallery/photos/GVP-06902.jpg,Stratovolcano,Chile,holocene,27.105S,68.713W,100,99
2115,Sone,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Japan,pleistocene,33.053N,129.083E,100,99
2116,Sonne,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,34.077S,179.576E,100,99
2117,Soputan,https://volcano.si.edu/gallery/photos/GVP-10069.jpg,Stratovolcano,Indonesia,holocene,1.112N,124.737E,100,99
2118,Soranuma,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Japan,pleistocene,42.863N,141.257E,100,99
2119,Sordo Lucas,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,34.987S,70.456W,100,99
2120,Sorikmarapi,https://volcano.si.edu/gallery/photos/GVP-00544.jpg,Stratovolcano,Indonesia,holocene,0.686N,99.539E,100,99
2121,Sork Ale,https://volcano.si.edu/gallery/photos/GVP-11211.jpg,Stratovolcano,Ethiopia,holocene,13.18N,41.725E,100,99
2122,Sotara,https://volcano.si.edu/gallery/photos/GVP-12652.jpg,Stratovolcano,Colombia,holocene,2.108N,76.592W,100,99
2123,Soufriere Guadeloupe,https://volcano.si.edu/gallery/photos/GVP-04982.jpg,Stratovolcano,France,holocene,16.044N,61.664W,100,99
2124,Soufriere Hills,https://volcano.si.edu/gallery/photos/GVP-04966.jpg,Stratovolcano,United Kingdom,holocene,16.72N,62.18W,100,99
2125,Soufriere St. Vincent,https://volcano.si.edu/gallery/photos/GVP-05130.jpg,Stratovolcano,Saint Vincent and the Grenadines,holocene,13.33N,61.18W,100,99
2126,South Auckland,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),New Zealand,pleistocene,37.37S,174.92E,100,99
2127,South Coromandel Peninsula,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,New Zealand,pleistocene,37.25S,175.78E,100,99
2128,South East Range,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Saint Kitts and Nevis,pleistocene,17.33N,62.77W,100,99
2129,South Harghita Mountains,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Romania,pleistocene,46.13N,25.88E,100,99
2130,South Island,https://volcano.si.edu/gallery/photos/GVP-11931.jpg,Stratovolcano,Kenya,holocene,2.63N,36.6E,100,99
2131,South Sarigan Seamount,https://volcano.si.edu/gallery/photos/GVP-12160.jpg,Submarine,United States,holocene,16.58N,145.78E,100,99
2132,Southern EPR at 8S,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,holocene,8.27S,107.95W,100,99
2133,Southern EPR-Segment I,https://volcano.si.edu/gallery/photos/GVP-11881.jpg,Submarine,Undersea Features,holocene,18.53S,113.42W,100,99
2134,Southern EPR-Segment J,https://volcano.si.edu/gallery/photos/GVP-11880.jpg,Submarine,Undersea Features,holocene,18.175S,113.35W,100,99
2135,Southern EPR-Segment K,https://volcano.si.edu/gallery/photos/GVP-11882.jpg,Submarine,Undersea Features,holocene,17.436S,113.206W,100,99
2136,Southern Guadalajara,https://volcano.si.edu/gallery/photos/GVP-08017.jpg,Volcanic field,Mexico,pleistocene,20.525N,103.242W,100,99
